item_id,identity,team_path,collection_before,collection_target,stable_key,item_slug,public_slug,route_before,route_target_provisional,reason,authorization_class
42965,paises/brasil/corinthians/2017.htm#editorial:hx001:table-163:description-table-172,paises/brasil/corinthians,camisas/brasil/corinthians/07_17,camisas/brasil/corinthians/01_18,item:21d55c93a3581589b673e567949c144c13549cd8810d79ae13746871d0e1318c,2017,2017-6d7e9d,/items/brasil/teams/corinthians/collections/07-17/2017-6d7e9d,/items/brasil/teams/corinthians/collections/01-18/2017-6d7e9d,unique record references,ET028_EXCLUSIVE
42966,paises/brasil/corinthians/2017.htm#editorial:hx001:table-182:description-table-191,paises/brasil/corinthians,camisas/brasil/corinthians/07_17,camisas/brasil/corinthians/01_18,item:5e56d042da639d80b28d04c034ab0ecea5da780ff0f848f0b619953c6b711964,2017,2017-f19280,/items/brasil/teams/corinthians/collections/07-17/2017-f19280,/items/brasil/teams/corinthians/collections/01-18/2017-f19280,unique record references,ET028_EXCLUSIVE
42968,paises/brasil/corinthians/2017.htm#editorial:hx001:table-220:description-table-229,paises/brasil/corinthians,camisas/brasil/corinthians/07_17,camisas/brasil/corinthians/11_17,item:5bed468eb77bb22c41c36542a223c32394d204a9d5b94f379bb5052924447d01,2017,2017-43d08e,/items/brasil/teams/corinthians/collections/07-17/2017-43d08e,/items/brasil/teams/corinthians/collections/11-17/2017-43d08e,unique record references,ET028_EXCLUSIVE
42969,paises/brasil/corinthians/2017.htm#editorial:hx001:table-239:description-table-248,paises/brasil/corinthians,camisas/brasil/corinthians/07_17,camisas/brasil/corinthians/11_17,item:4f25bdb3fb7ef5d8b1ed718462cdd15e44a957378c2236696a993e679ae0f1a9,2017,2017-ec6438,/items/brasil/teams/corinthians/collections/07-17/2017-ec6438,/items/brasil/teams/corinthians/collections/11-17/2017-ec6438,unique record references,ET028_EXCLUSIVE
42971,paises/brasil/corinthians/2018.htm#editorial:hx001:table-31:description-table-40,paises/brasil/corinthians,camisas/brasil/corinthians/06_18,camisas/brasil/corinthians/07_18,item:0aefcd0f383eec569f48b85ceb8091c804b233b5826aa31dfeffb6cfe3610546,2018,2018-3425d9,/items/brasil/teams/corinthians/collections/06-18/2018-3425d9,/items/brasil/teams/corinthians/collections/07-18/2018-3425d9,unique record references,ET028_EXCLUSIVE
42972,paises/brasil/corinthians/2018.htm#editorial:hx001:table-52:description-table-61,paises/brasil/corinthians,camisas/brasil/corinthians/06_18,camisas/brasil/corinthians/07_18,item:f19918d974fe1e432f1361000b36cc7570d333c4e138df06ca9c2dff9caecd3a,2018,2018-6e71d7,/items/brasil/teams/corinthians/collections/06-18/2018-6e71d7,/items/brasil/teams/corinthians/collections/07-18/2018-6e71d7,unique record references,ET028_EXCLUSIVE
42973,paises/brasil/corinthians/2018.htm#editorial:hx001:table-73:description-table-82,paises/brasil/corinthians,camisas/brasil/corinthians/06_18,camisas/brasil/corinthians/09_18,item:85db2033f6e63f68ed0882d32153182a44ffa3d7dfaa65b5067d94c9108dd612,2018,2018-a1bc19,/items/brasil/teams/corinthians/collections/06-18/2018-a1bc19,/items/brasil/teams/corinthians/collections/09-18/2018-a1bc19,unique record references,ET028_EXCLUSIVE
42974,paises/brasil/corinthians/2018.htm#editorial:hx001:table-94:description-table-103,paises/brasil/corinthians,camisas/brasil/corinthians/06_18,camisas/brasil/corinthians/10_18,item:567b5ed5b5f63c95a86246dfd7e7153674f12ee4ce5813b87bb0db2fc18d1b94,2018,2018-ce0e39,/items/brasil/teams/corinthians/collections/06-18/2018-ce0e39,/items/brasil/teams/corinthians/collections/10-18/2018-ce0e39,unique record references,ET028_EXCLUSIVE
42975,paises/brasil/corinthians/2018.htm#editorial:hx001:table-115:description-table-124,paises/brasil/corinthians,camisas/brasil/corinthians/06_18,camisas/brasil/corinthians/07_18,item:52a9ddc9e95fb281ed5ebd53de9d4878c178a51147a605522e555937b2a5ef13,2018,2018-3754b4,/items/brasil/teams/corinthians/collections/06-18/2018-3754b4,/items/brasil/teams/corinthians/collections/07-18/2018-3754b4,unique record references,ET028_EXCLUSIVE
42976,paises/brasil/corinthians/2018.htm#editorial:hx001:table-135:description-table-144,paises/brasil/corinthians,camisas/brasil/corinthians/06_18,camisas/brasil/corinthians/08_18,item:92a2259619d797561d60e9a7c952482301ce04d3ca24f6144dfd199c34097d65,2018,2018-76d403,/items/brasil/teams/corinthians/collections/06-18/2018-76d403,/items/brasil/teams/corinthians/collections/08-18/2018-76d403,unique record references,ET028_EXCLUSIVE
42977,paises/brasil/corinthians/2018.htm#editorial:hx001:table-156:description-table-165,paises/brasil/corinthians,camisas/brasil/corinthians/06_18,camisas/brasil/corinthians/10_18,item:e5d3abbcb3ee34d93a8c30f9b79e5d7b9d97b55ee46f781e0fa524ed324052a0,2018,2018-017d9c,/items/brasil/teams/corinthians/collections/06-18/2018-017d9c,/items/brasil/teams/corinthians/collections/10-18/2018-017d9c,unique record references,ET028_EXCLUSIVE
42978,paises/brasil/corinthians/2018.htm#editorial:hx001:table-177:description-table-186,paises/brasil/corinthians,camisas/brasil/corinthians/06_18,camisas/brasil/corinthians/11_18,item:ccdfad6b8888e5889b4311bdaf87ddd3334c94f7322b1535dd29c79ff365f5e6,2018,2018-0b91b0,/items/brasil/teams/corinthians/collections/06-18/2018-0b91b0,/items/brasil/teams/corinthians/collections/11-18/2018-0b91b0,unique record references,ET028_EXCLUSIVE
42979,paises/brasil/corinthians/2018.htm#editorial:hx001:table-199:description-table-208,paises/brasil/corinthians,camisas/brasil/corinthians/06_18,camisas/brasil/corinthians/11_21,item:da24bfa414a429149b51f9a7602cc2313abea3850db6e15abc1a8c54a638ad1c,2018,2018-760ba5,/items/brasil/teams/corinthians/collections/06-18/2018-760ba5,/items/brasil/teams/corinthians/collections/11-21/2018-760ba5,unique record references,ET028_EXCLUSIVE
42980,paises/brasil/corinthians/2018.htm#editorial:hx001:table-220:description-table-229,paises/brasil/corinthians,camisas/brasil/corinthians/06_18,camisas/brasil/corinthians/01_20,item:65666f685bb6875835e39b0183201359b9909f8123af5fbd08fc96aa114657c2,2018,2018-6143fa,/items/brasil/teams/corinthians/collections/06-18/2018-6143fa,/items/brasil/teams/corinthians/collections/01-20/2018-6143fa,unique record references,ET028_EXCLUSIVE
42981,paises/brasil/corinthians/2018.htm#editorial:hx001:table-241:description-table-250,paises/brasil/corinthians,camisas/brasil/corinthians/06_18,camisas/brasil/corinthians/01_20,item:d2a5ebc9d7b5ca5630a580ed5e4758d760dd9003140ed2cd5e0a4dfaddec0cc7,2018,2018-7058c4,/items/brasil/teams/corinthians/collections/06-18/2018-7058c4,/items/brasil/teams/corinthians/collections/01-20/2018-7058c4,unique record references,ET028_EXCLUSIVE
42982,paises/brasil/corinthians/2018.htm#editorial:hx001:table-263:description-table-272,paises/brasil/corinthians,camisas/brasil/corinthians/06_18,camisas/brasil/corinthians/01_20,item:632cadc583e8d3c74679fd56250e6ace2b49fc3a0b3dfc1a6e2bcee265220bd4,2018,2018-bb283f,/items/brasil/teams/corinthians/collections/06-18/2018-bb283f,/items/brasil/teams/corinthians/collections/01-20/2018-bb283f,unique record references,ET028_EXCLUSIVE
42985,paises/brasil/corinthians/2019.htm#editorial:hx001:table-53:description-table-62,paises/brasil/corinthians,camisas/brasil/corinthians/07_19,camisas/brasil/corinthians/01_20,item:ac4b88d945e5661b8ea7f56f3da2b432391e96c7565aaaca66d3c4cc6e74d2d5,2019,2019-9c7b2f,/items/brasil/teams/corinthians/collections/07-19/2019-9c7b2f,/items/brasil/teams/corinthians/collections/01-20/2019-9c7b2f,unique record references,ET028_EXCLUSIVE
42986,paises/brasil/corinthians/2019.htm#editorial:hx001:table-74:description-table-83,paises/brasil/corinthians,camisas/brasil/corinthians/07_19,camisas/brasil/corinthians/01_20,item:832fd61f02e0fdc433410b732bafe67a4c7dc1c9aa52630e24716657eec9d8e2,2019,2019-9c0cbe,/items/brasil/teams/corinthians/collections/07-19/2019-9c0cbe,/items/brasil/teams/corinthians/collections/01-20/2019-9c0cbe,unique record references,ET028_EXCLUSIVE
42987,paises/brasil/corinthians/2019.htm#editorial:hx001:table-95:description-table-104,paises/brasil/corinthians,camisas/brasil/corinthians/07_19,camisas/brasil/corinthians/01_20,item:3215c35b96d259a5b579181eeff11447bb58b8a0a0dd5f9aea3ee47cf079c6c1,2019,2019-3f9aff,/items/brasil/teams/corinthians/collections/07-19/2019-3f9aff,/items/brasil/teams/corinthians/collections/01-20/2019-3f9aff,unique record references,ET028_EXCLUSIVE
42990,paises/brasil/corinthians/2019.htm#editorial:hx001:table-166:description-table-175,paises/brasil/corinthians,camisas/brasil/corinthians/07_19,camisas/brasil/corinthians/01_20,item:13f4b51a1aa591ce9682b7a61f8e9bf6bc3eb88d438eb4e73a11559a93a662a9,2019,2019-925378,/items/brasil/teams/corinthians/collections/07-19/2019-925378,/items/brasil/teams/corinthians/collections/01-20/2019-925378,unique record references,ET028_EXCLUSIVE
42992,paises/brasil/corinthians/2019.htm#editorial:hx001:table-208:description-table-217,paises/brasil/corinthians,camisas/brasil/corinthians/07_19,camisas/brasil/corinthians/03_20,item:d1a1e70f900d2502524547de7adbc752fbbc2924df3c9ed5c4c19428ff3d898d,2019,2019-98428d,/items/brasil/teams/corinthians/collections/07-19/2019-98428d,/items/brasil/teams/corinthians/collections/03-20/2019-98428d,unique record references,ET028_EXCLUSIVE
42993,paises/brasil/corinthians/2019.htm#editorial:hx001:table-229:description-table-238,paises/brasil/corinthians,camisas/brasil/corinthians/07_19,camisas/brasil/corinthians/01_20,item:c7ad29e20a77af27eeb1a919a2bc396d70618d709f6c61f29485ce9b57d0d0e1,2019,2019-c6f2a7,/items/brasil/teams/corinthians/collections/07-19/2019-c6f2a7,/items/brasil/teams/corinthians/collections/01-20/2019-c6f2a7,unique record references,ET028_EXCLUSIVE
42994,paises/brasil/corinthians/2019.htm#editorial:hx001:table-251:description-table-260,paises/brasil/corinthians,camisas/brasil/corinthians/07_19,camisas/brasil/corinthians/01_20,item:68bfb3d02346cb935791a4d021ac02ae7d5625ce84493c2ca8527403bd184728,2019,2019-91bb6b,/items/brasil/teams/corinthians/collections/07-19/2019-91bb6b,/items/brasil/teams/corinthians/collections/01-20/2019-91bb6b,unique record references,ET028_EXCLUSIVE
42995,paises/brasil/corinthians/2019.htm#editorial:hx001:table-273:description-table-282,paises/brasil/corinthians,camisas/brasil/corinthians/07_19,camisas/brasil/corinthians/01_20,item:c56a16db6ae11cfe6f6bb2932c99f8ba85aa716798affbf98a944fb570e71ba7,2019,2019-1ddb7f,/items/brasil/teams/corinthians/collections/07-19/2019-1ddb7f,/items/brasil/teams/corinthians/collections/01-20/2019-1ddb7f,unique record references,ET028_EXCLUSIVE
42996,paises/brasil/corinthians/2019.htm#editorial:hx001:table-295:description-table-302,paises/brasil/corinthians,camisas/brasil/corinthians/07_19,camisas/brasil/corinthians/03_20,item:da32956ab8a0c5c5f68cb76d1df597f2840442e017627e02795b46b199e8e96a,2019,2019-1fcb2d,/items/brasil/teams/corinthians/collections/07-19/2019-1fcb2d,/items/brasil/teams/corinthians/collections/03-20/2019-1fcb2d,unique record references,ET028_EXCLUSIVE
42997,paises/brasil/corinthians/2019.htm#editorial:hx001:table-314:description-table-323,paises/brasil/corinthians,camisas/brasil/corinthians/07_19,camisas/brasil/corinthians/01_20,item:ffc1576fb61413dca623c3b1768f412e038483135d84aea775adc7eebd03f886,2019,2019-1b1097,/items/brasil/teams/corinthians/collections/07-19/2019-1b1097,/items/brasil/teams/corinthians/collections/01-20/2019-1b1097,unique record references,ET028_EXCLUSIVE
43001,paises/brasil/corinthians/2020.htm#editorial:hx001:table-74:description-table-83,paises/brasil/corinthians,camisas/brasil/corinthians/04_21,camisas/brasil/corinthians/11_21_2,item:e0d460299b1e76fed7d2d762a11004fd2465e6421e5e8be4a90af80389c27998,2020,2020-e6ab87,/items/brasil/teams/corinthians/collections/04-21/2020-e6ab87,/items/brasil/teams/corinthians/collections/11-21-2/2020-e6ab87,unique record references,ET028_EXCLUSIVE
43066,paises/brasil/cruzeiro/2015.htm#editorial:hx001:table-32:description-table-41,paises/brasil/cruzeiro,camisas/brasil/cruzeiro/05_15,camisas/brasil/cruzeiro/03_16,item:f0f463f71b3c9c04031e49e0e1d29f134aaf77e9401b8696519bd5d9dd1f2342,2015,2015-f3d249,/items/brasil/teams/cruzeiro/collections/05-15/2015-f3d249,/items/brasil/teams/cruzeiro/collections/03-16/2015-f3d249,unique record references,ET028_EXCLUSIVE
43067,paises/brasil/cruzeiro/2015.htm#editorial:hx001:table-53:description-table-62,paises/brasil/cruzeiro,camisas/brasil/cruzeiro/05_15,camisas/brasil/cruzeiro/01_16,item:f2565cc604cbc2bafcb33abee2b8ed6a1a80481aa0d94d70c14581d907eeff87,2015,2015-697f08,/items/brasil/teams/cruzeiro/collections/05-15/2015-697f08,/items/brasil/teams/cruzeiro/collections/01-16/2015-697f08,unique record references,ET028_EXCLUSIVE
43068,paises/brasil/cruzeiro/2015.htm#editorial:hx001:table-74:description-table-83,paises/brasil/cruzeiro,camisas/brasil/cruzeiro/05_15,camisas/brasil/cruzeiro/03_16,item:1d949317dd314061f88cfa898503fc8ce4fcca608b3e1898c6a891a6ea6315b7,2015,2015-3cfed0,/items/brasil/teams/cruzeiro/collections/05-15/2015-3cfed0,/items/brasil/teams/cruzeiro/collections/03-16/2015-3cfed0,unique record references,ET028_EXCLUSIVE
43069,paises/brasil/cruzeiro/2015.htm#editorial:hx001:table-95:description-table-104,paises/brasil/cruzeiro,camisas/brasil/cruzeiro/05_15,camisas/brasil/cruzeiro/01_16,item:afb9188f64bd8a977cef1ab74679ba9ac0c41bb7426d608e0324ffa35ec2b16d,2015,2015-a7b218,/items/brasil/teams/cruzeiro/collections/05-15/2015-a7b218,/items/brasil/teams/cruzeiro/collections/01-16/2015-a7b218,unique record references,ET028_EXCLUSIVE
43070,paises/brasil/cruzeiro/2015.htm#editorial:hx001:table-116:description-table-125,paises/brasil/cruzeiro,camisas/brasil/cruzeiro/05_15,camisas/brasil/cruzeiro/03_16,item:3d247fd0df9cbf998620eee03e4fbbc757dffce5ed7eda30048101c35d1c3cbc,2015,2015-abd983,/items/brasil/teams/cruzeiro/collections/05-15/2015-abd983,/items/brasil/teams/cruzeiro/collections/03-16/2015-abd983,unique record references,ET028_EXCLUSIVE
43072,paises/brasil/cruzeiro/2016.htm#editorial:hx001:table-32:description-table-41,paises/brasil/cruzeiro,camisas/brasil/cruzeiro/02_17,camisas/brasil/cruzeiro/07_17,item:d4e89a652ca2ec26d9e672d92e48ede0853cb5c098713a5ced1a1150587f4579,2016,2016-2a6264,/items/brasil/teams/cruzeiro/collections/02-17/2016-2a6264,/items/brasil/teams/cruzeiro/collections/07-17/2016-2a6264,unique record references,ET028_EXCLUSIVE
43073,paises/brasil/cruzeiro/2016.htm#editorial:hx001:table-53:description-table-62,paises/brasil/cruzeiro,camisas/brasil/cruzeiro/02_17,camisas/brasil/cruzeiro/07_17,item:4b1caddd8046e24b3989664e09b6f3e0317b7ea215cd35e1ea146da6be8a25c8,2016,2016-678641,/items/brasil/teams/cruzeiro/collections/02-17/2016-678641,/items/brasil/teams/cruzeiro/collections/07-17/2016-678641,unique record references,ET028_EXCLUSIVE
43074,paises/brasil/cruzeiro/2016.htm#editorial:hx001:table-74:description-table-83,paises/brasil/cruzeiro,camisas/brasil/cruzeiro/02_17,camisas/brasil/cruzeiro/07_17,item:296b517bafaaa6088d1d6da983372eeedb5175d3c5380f04aa98c2003822a608,2016,2016-dd7d75,/items/brasil/teams/cruzeiro/collections/02-17/2016-dd7d75,/items/brasil/teams/cruzeiro/collections/07-17/2016-dd7d75,unique record references,ET028_EXCLUSIVE
43075,paises/brasil/cruzeiro/2016.htm#editorial:hx001:table-95:description-table-104,paises/brasil/cruzeiro,camisas/brasil/cruzeiro/02_17,camisas/brasil/cruzeiro/07_17,item:db422ee7afa3948c1f1c839b780b2c7d63d7ad10991247cf36d2a8df2c51729f,2016,2016-84bd19,/items/brasil/teams/cruzeiro/collections/02-17/2016-84bd19,/items/brasil/teams/cruzeiro/collections/07-17/2016-84bd19,unique record references,ET028_EXCLUSIVE
43076,paises/brasil/cruzeiro/2016.htm#editorial:hx001:table-116:description-table-125,paises/brasil/cruzeiro,camisas/brasil/cruzeiro/02_17,camisas/brasil/cruzeiro/03_17,item:a799ad75aef34bd77a7f15f5b9d1607f8f79fb9bf16b337e2c455c267b9c8333,2016,2016-311eac,/items/brasil/teams/cruzeiro/collections/02-17/2016-311eac,/items/brasil/teams/cruzeiro/collections/03-17/2016-311eac,unique record references,ET028_EXCLUSIVE
43078,paises/brasil/cruzeiro/2017.htm#editorial:hx001:table-32:description-table-41,paises/brasil/cruzeiro,camisas/brasil/cruzeiro/01_18,camisas/brasil/cruzeiro/11_17,item:c8479236c93c8d5c6d9e039e3f1d5b7fb8b61c614ddb7323990c429d7816cde9,2017,2017-045a53,/items/brasil/teams/cruzeiro/collections/01-18/2017-045a53,/items/brasil/teams/cruzeiro/collections/11-17/2017-045a53,unique record references,ET028_EXCLUSIVE
43082,paises/brasil/cruzeiro/2017.htm#editorial:hx001:table-117:description-table-126,paises/brasil/cruzeiro,camisas/brasil/cruzeiro/01_18,camisas/brasil/cruzeiro/11_17,item:e755f8db6dad1e1697f70c1c593d2753a63ab98f67d3021b944de43fedba30fa,2017,2017-ec2545,/items/brasil/teams/cruzeiro/collections/01-18/2017-ec2545,/items/brasil/teams/cruzeiro/collections/11-17/2017-ec2545,unique record references,ET028_EXCLUSIVE
43085,paises/brasil/cruzeiro/2018.htm#editorial:hx001:table-53:description-table-62,paises/brasil/cruzeiro,camisas/brasil/cruzeiro/06_18,camisas/brasil/cruzeiro/08_18,item:362cc6f35903f1a269e50076c001b95a0abdda988550b4209489b2807a97d742,2018,2018-da552c,/items/brasil/teams/cruzeiro/collections/06-18/2018-da552c,/items/brasil/teams/cruzeiro/collections/08-18/2018-da552c,unique record references,ET028_EXCLUSIVE
43086,paises/brasil/cruzeiro/2018.htm#editorial:hx001:table-74:description-table-83,paises/brasil/cruzeiro,camisas/brasil/cruzeiro/06_18,camisas/brasil/cruzeiro/08_18,item:6ae448542a1c7241a1525057fff19c8838a451c12ed2fd353fa2ef46b288c55c,2018,2018-1f7c11,/items/brasil/teams/cruzeiro/collections/06-18/2018-1f7c11,/items/brasil/teams/cruzeiro/collections/08-18/2018-1f7c11,unique record references,ET028_EXCLUSIVE
43089,paises/brasil/cruzeiro/2018.htm#editorial:hx001:table-137:description-table-146,paises/brasil/cruzeiro,camisas/brasil/cruzeiro/06_18,camisas/brasil/cruzeiro/09_18,item:3d73bc64968bea4765c970c78c1520a6e15582049f11a9835f91be6c404d3005,2018,2018-4626bd,/items/brasil/teams/cruzeiro/collections/06-18/2018-4626bd,/items/brasil/teams/cruzeiro/collections/09-18/2018-4626bd,unique record references,ET028_EXCLUSIVE
43148,paises/brasil/flamengo/2014.html#editorial:hx001:table-62:description-table-71,paises/brasil/flamengo,camisas/brasil/flamengo/03_15,camisas/brasil/flamengo/08_14,item:fcb682cafdf54a95b86b08d041776d9656d555ba6e5d8c12aeee1c591aee1d78,2014,2014-c68ff1,/items/brasil/teams/flamengo/collections/03-15/2014-c68ff1,/items/brasil/teams/flamengo/collections/08-14/2014-c68ff1,unique record references,ET028_EXCLUSIVE
43151,paises/brasil/flamengo/2015.html#editorial:hx001:table-62:description-table-71,paises/brasil/flamengo,camisas/brasil/flamengo/01_16,camisas/brasil/flamengo/08_18,item:aa1c471b2256f7ebf474ee265f7aa9f6e0c4f7e4252e2060be1c8d14bc8f3b74,2015,2015-2f2a41,/items/brasil/teams/flamengo/collections/01-16/2015-2f2a41,/items/brasil/teams/flamengo/collections/08-18/2015-2f2a41,unique record references,ET028_EXCLUSIVE
